2,4.59909439087e-06
4,1.85132026672e-05
6,4.9991607666e-05
8,0.000104591846466
10,0.0001917719841
12,0.000314536094666
14,0.000487630367279
16,0.000706062316895
18,0.000977227687836
20,0.00131612539291
22,0.00173174619675
24,0.00225119352341
26,0.00279096364975
28,0.00350373744965
30,0.00429713487625
32,0.00592685699463
34,0.00705644369125
36,0.00934591531754
38,0.00844279766083
40,0.00981545209885
42,0.0113202142715
44,0.012943315506
46,0.0147811675072
48,0.0167439389229
50,0.0188569498062
52,0.0211811304092
54,0.0235964584351
