5,3.67641448975e-05
6,5.10430335999e-05
7,7.22813606262e-05
8,9.72580909729e-05
9,0.000134036540985
10,0.000168704986572
11,0.000212094783783
12,0.000250289440155
13,0.000304832458496
14,0.000369052886963
15,0.000417001247406
16,0.00048882484436
17,0.000571455955505
18,0.000645725727081
19,0.000727732181549
20,0.000810508728027
21,0.000927455425262
22,0.00101804733276
23,0.00112128973007
24,0.0012234544754
25,0.0013553571701
26,0.00146769523621
27,0.00159152507782
28,0.0017945933342
29,0.00188799142838
30,0.00203110694885
31,0.00220700979233
32,0.00233373641968
33,0.00249263525009
34,0.0026898431778
35,0.00289503335953
36,0.00304632902145
37,0.00324178695679
38,0.00343384981155
39,0.00363506555557
40,0.00388086795807
41,0.00403162956238
42,0.00417800426483
43,0.00442935466766
44,0.00465666532516
45,0.00489949941635
46,0.00511613845825
47,0.00539872646332
48,0.00573484182358
49,0.00583677053452
50,0.00616390228271
51,0.00643343448639
52,0.0067346906662
53,0.0069531750679
54,0.0073429107666
55,0.00755769968033
56,0.00779465198517
57,0.0081849527359
58,0.00838501930237
59,0.00879748821259
